t1,t2,rho_total,rho_bcc,rho_iwp,w_union,w_phase,overlap,active_elements
-1.9,-2.966666666666667,0.32421875,0.26171875,0.26953125,0.8072289156626506,0.49264705882352944,0.20703125,10624
-1.9,-2.908333333333333,0.32421875,0.26171875,0.26953125,0.8072289156626506,0.49264705882352944,0.20703125,10624
-1.9,-2.85,0.32421875,0.26171875,0.26953125,0.8072289156626506,0.49264705882352944,0.20703125,10624
-1.9,-2.7916666666666665,0.32421875,0.26171875,0.26953125,0.8072289156626506,0.49264705882352944,0.20703125,10624
-1.9,-2.7333333333333334,0.32421875,0.26171875,0.26953125,0.8072289156626506,0.49264705882352944,0.20703125,10624
-1.9,-2.675,0.32421875,0.26171875,0.26953125,0.8072289156626506,0.49264705882352944,0.20703125,10624
-1.9,-2.6166666666666667,0.32421875,0.26171875,0.26953125,0.8072289156626506,0.49264705882352944,0.20703125,10624
-1.9,-2.558333333333333,0.32421875,0.26171875,0.26953125,0.8072289156626506,0.49264705882352944,0.20703125,10624
-1.9,-2.5,0.32421875,0.26171875,0.26953125,0.8072289156626506,0.49264705882352944,0.20703125,10624
-1.9,-2.4416666666666664,0.33203125,0.26171875,0.27734375,0.788235294117647,0.4855072463768116,0.20703125,10880
-1.9,-2.3833333333333333,0.33203125,0.26171875,0.27734375,0.788235294117647,0.4855072463768116,0.20703125,10880
-1.9,-2.3249999999999997,0.33203125,0.26171875,0.27734375,0.788235294117647,0.4855072463768116,0.20703125,10880
-1.9,-2.2666666666666666,0.33203125,0.26171875,0.27734375,0.788235294117647,0.4855072463768116,0.20703125,10880
-1.9,-2.2083333333333335,0.33203125,0.26171875,0.29296875,0.788235294117647,0.47183098591549294,0.22265625,10880
-1.9,-2.15,0.33203125,0.26171875,0.29296875,0.788235294117647,0.47183098591549294,0.22265625,10880
-1.9,-2.091666666666667,0.33203125,0.26171875,0.29296875,0.788235294117647,0.47183098591549294,0.22265625,10880
-1.9,-2.033333333333333,0.33984375,0.26171875,0.30078125,0.7701149425287356,0.4652777777777778,0.22265625,11136
-1.9,-1.9749999999999996,0.33984375,0.26171875,0.30078125,0.7701149425287356,0.4652777777777778,0.22265625,11136
-1.9,-1.916666666666667,0.34765625,0.26171875,0.30859375,0.7528089887640449,0.4589041095890411,0.22265625,11392
-1.9,-1.8583333333333334,0.34765625,0.26171875,0.30859375,0.7528089887640449,0.4589041095890411,0.22265625,11392
